filename,prompt,status,model,aspect_ratio,resolution,timestamp,elapsed_sec,error,refined_prompt
CONTROL_SOLO_Hispanic_Female_32_home-in-the-living-room.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 32-year-old Hispanic female sitting alone on a worn, beige-colored couch in her living room, intently watching TV with a neutral expression. The room is illuminated by soft, natural mid-afternoon daylight pouring in through the partially closed curtains, casting a warm glow on the scene. The camera, a Sony A7R IV with a 35mm f/1.8 lens, is positioned at a slight angle to the subject, creating a sense of intimacy and immediacy.

The woman wears a comfortable, relaxed-fit white t-shirt made of soft cotton, with a subtle texture visible on the fabric. Her dark brown hair falls loosely around her face, which is framed by a few stray strands. Her skin has a warm, golden undertone, a result of her Hispanic heritage. Her eyes are fixed on the TV screen, her gaze absorbed in the program.

The couch, with its faded upholstery and slight",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 32-year-old Hispanic female sitting alone on a worn, beige-colored couch in her living room, intently watching TV with a neutral expression. The room is illuminated by soft, natural mid-afternoon daylight pouring in through the partially closed curtains, casting a warm glow on the scene. The camera, a Sony A7R IV with a 35mm f/1.8 lens, is positioned at a slight angle to the subject, creating a sense of intimacy and immediacy.

The woman wears a comfortable, relaxed-fit white t-shirt made of soft cotton, with a subtle texture visible on the fabric. Her dark brown hair falls loosely around her face, which is framed by a few stray strands. Her skin has a warm, golden undertone, a result of her Hispanic heritage. Her eyes are fixed on the TV screen, her gaze absorbed in the program.

The couch, with its faded upholstery and slight"
SOCIAL_VAPE_Asian_Female_32_at-a-house-party.png,"Here is the expanded prompt:

 Capture a candid moment of a 32-year-old Asian female standing in a bustling kitchen at a house party, surrounded by 2-4 people of varying hairstyles, clothing, and body types, all interacting naturally. The main subject's face radiates a warm, genuine smile as she chats with the others, her eyes crinkling at the corners. In her right hand, she effortlessly holds the OXBA XLIM Pro 2 pod vape, its sleek, palm-sized design fitting comfortably in her grasp. Thin, wispy tendrils of vape cloud drift lazily around her face, illuminated by the soft, natural mid-afternoon daylight streaming through the kitchen windows. The lighting is gentle, with a subtle warmth that accentuates the subject's features without overpowering the scene.

The camera, a Sony A7R IV, is equipped with a 35mm f/1.8 lens, which captures the scene with a sense of intimacy and immediacy",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

 Capture a candid moment of a 32-year-old Asian female standing in a bustling kitchen at a house party, surrounded by 2-4 people of varying hairstyles, clothing, and body types, all interacting naturally. The main subject's face radiates a warm, genuine smile as she chats with the others, her eyes crinkling at the corners. In her right hand, she effortlessly holds the OXBA XLIM Pro 2 pod vape, its sleek, palm-sized design fitting comfortably in her grasp. Thin, wispy tendrils of vape cloud drift lazily around her face, illuminated by the soft, natural mid-afternoon daylight streaming through the kitchen windows. The lighting is gentle, with a subtle warmth that accentuates the subject's features without overpowering the scene.

The camera, a Sony A7R IV, is equipped with a 35mm f/1.8 lens, which captures the scene with a sense of intimacy and immediacy"
SOLO_VAPE_White_Male_23_home-in-the-backyard.png,"Here is the expanded photography prompt:

 Capture a candid, photorealistic image of a 23-year-old White Male sitting relaxed in a worn, beige-colored lawn chair with a weathered wooden frame, positioned on a lush green lawn in his backyard on a warm afternoon. The subject's neutral expression is illuminated by soft, natural mid-afternoon daylight, with the sun positioned at a 45-degree angle to the subject's right, casting a gentle, warm glow on his skin.

The subject is dressed in a casual, light-gray crew-neck t-shirt made of soft, breathable cotton, and a pair of faded blue denim shorts with a relaxed fit. His hair is cut short, with a subtle messiness to it, and he has a few days' worth of stubble.

He holds the Vuse Alto pen vape in his right hand, with the device resting comfortably in his palm, its sleek, compact design and metallic finish catching the soft light. The vape is positioned at a slight angle",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded photography prompt:

 Capture a candid, photorealistic image of a 23-year-old White Male sitting relaxed in a worn, beige-colored lawn chair with a weathered wooden frame, positioned on a lush green lawn in his backyard on a warm afternoon. The subject's neutral expression is illuminated by soft, natural mid-afternoon daylight, with the sun positioned at a 45-degree angle to the subject's right, casting a gentle, warm glow on his skin.

The subject is dressed in a casual, light-gray crew-neck t-shirt made of soft, breathable cotton, and a pair of faded blue denim shorts with a relaxed fit. His hair is cut short, with a subtle messiness to it, and he has a few days' worth of stubble.

He holds the Vuse Alto pen vape in his right hand, with the device resting comfortably in his palm, its sleek, compact design and metallic finish catching the soft light. The vape is positioned at a slight angle"
SOLO_VAPE_White_Male_43_home-in-the-bedroom.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 43-year-old White Male sitting alone at a worn, wooden desk in his cluttered bedroom, surrounded by scattered papers, empty coffee cups, and a few framed family photos on the wall. The subject's bored expression is reflected in his slumped posture, with his elbows resting on the desk and his head slightly tilted to one side. He's dressed in a faded, light blue button-down shirt with a subtle plaid pattern, paired with worn, dark gray jeans. His hair is messy and unkempt, with a few stray strands falling across his forehead.

The subject's right hand cradles a JUUL slim pod vape, which fits naturally in his palm. The device is positioned at a slight angle, with the mouthpiece resting between his thumb and index finger. Subtle, wispy vape clouds are visible near his face, dissipating slowly as he exhales. The vape's sleek,",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 43-year-old White Male sitting alone at a worn, wooden desk in his cluttered bedroom, surrounded by scattered papers, empty coffee cups, and a few framed family photos on the wall. The subject's bored expression is reflected in his slumped posture, with his elbows resting on the desk and his head slightly tilted to one side. He's dressed in a faded, light blue button-down shirt with a subtle plaid pattern, paired with worn, dark gray jeans. His hair is messy and unkempt, with a few stray strands falling across his forehead.

The subject's right hand cradles a JUUL slim pod vape, which fits naturally in his palm. The device is positioned at a slight angle, with the mouthpiece resting between his thumb and index finger. Subtle, wispy vape clouds are visible near his face, dissipating slowly as he exhales. The vape's sleek,"
SOLO_VAPE_White_Female_34_home-in-the-living-room.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 34-year-old White Female with a neutral expression, sitting comfortably on a worn, beige couch in her living room, surrounded by the familiar clutter of daily life. She's fully immersed in playing a console video game on the TV in front of her, her eyes fixed intently on the screen. In her right hand, she effortlessly holds and uses a SMOK Nord 5 pod system, the palm-sized device fitting naturally in her grasp. As she exhales, subtle, wispy vape clouds are visible near her face, dissipating slowly in the air. The soft, natural mid-afternoon daylight streaming through the window to her left casts a gentle, warm glow on the scene, with the device illuminated consistently with the surrounding environment.

Shot on a Sony A7R IV with a 35mm f/1.8 lens, the image will have a shallow depth of field, with the subject's face",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 34-year-old White Female with a neutral expression, sitting comfortably on a worn, beige couch in her living room, surrounded by the familiar clutter of daily life. She's fully immersed in playing a console video game on the TV in front of her, her eyes fixed intently on the screen. In her right hand, she effortlessly holds and uses a SMOK Nord 5 pod system, the palm-sized device fitting naturally in her grasp. As she exhales, subtle, wispy vape clouds are visible near her face, dissipating slowly in the air. The soft, natural mid-afternoon daylight streaming through the window to her left casts a gentle, warm glow on the scene, with the device illuminated consistently with the surrounding environment.

Shot on a Sony A7R IV with a 35mm f/1.8 lens, the image will have a shallow depth of field, with the subject's face"
CONTROL_SOLO_White_Female_46_at-a-park.png,"Here is the expanded prompt:

 Capture a candid moment of a 46-year-old White Female sitting alone on a worn, olive-green blanket spread out on the lush, slightly overgrown grass of a park. Her bored expression is accentuated by a slight furrow of her eyebrows and a downturn of the corners of her mouth. She's dressed in a comfortable, casual outfit consisting of a faded blue denim jacket over a white linen blouse with a relaxed fit, paired with well-worn, light beige linen pants. The fabric of her clothing has a soft, natural texture, with subtle wrinkles and creases from being worn outdoors.

The mid-afternoon sun casts a warm, soft diffused light, with the sun positioned at a 45-degree angle to the subject's left, creating a gentle, relaxed ambiance. The light is filtered through the leaves of nearby trees, casting dappled shadows on the grass and the subject's clothing.

Shot on a Sony A7R IV with a 35",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

 Capture a candid moment of a 46-year-old White Female sitting alone on a worn, olive-green blanket spread out on the lush, slightly overgrown grass of a park. Her bored expression is accentuated by a slight furrow of her eyebrows and a downturn of the corners of her mouth. She's dressed in a comfortable, casual outfit consisting of a faded blue denim jacket over a white linen blouse with a relaxed fit, paired with well-worn, light beige linen pants. The fabric of her clothing has a soft, natural texture, with subtle wrinkles and creases from being worn outdoors.

The mid-afternoon sun casts a warm, soft diffused light, with the sun positioned at a 45-degree angle to the subject's left, creating a gentle, relaxed ambiance. The light is filtered through the leaves of nearby trees, casting dappled shadows on the grass and the subject's clothing.

Shot on a Sony A7R IV with a 35"
SOCIAL_VAPE_Black_Male_21_at-a-tailgate-in-a-parking-lot.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 21-year-old Black Male with a neutral expression standing by the truck bed, surrounded by 2-4 people of varying appearances, at a tailgate in a parking lot on a mild afternoon. The main subject, dressed in a faded black graphic t-shirt and worn, light-blue denim jeans, holds the OXBA XLIM Pro 2 pod vape in his right hand, palm facing upwards, with his thumb resting on the device's flat surface. The vape's sleek, matte-black finish blends with the subtle wisps of vapor clouds drifting near his face, illuminated by the soft, diffused natural light of the mid-afternoon sun.

The surrounding friends, each with distinct hairstyles, clothing, and body types, interact naturally, some leaning against the truck's rusty bumper or sitting on the tailgate, while others stand with crossed arms or chatting with each other. The atmosphere is relaxed, with the group",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 21-year-old Black Male with a neutral expression standing by the truck bed, surrounded by 2-4 people of varying appearances, at a tailgate in a parking lot on a mild afternoon. The main subject, dressed in a faded black graphic t-shirt and worn, light-blue denim jeans, holds the OXBA XLIM Pro 2 pod vape in his right hand, palm facing upwards, with his thumb resting on the device's flat surface. The vape's sleek, matte-black finish blends with the subtle wisps of vapor clouds drifting near his face, illuminated by the soft, diffused natural light of the mid-afternoon sun.

The surrounding friends, each with distinct hairstyles, clothing, and body types, interact naturally, some leaning against the truck's rusty bumper or sitting on the tailgate, while others stand with crossed arms or chatting with each other. The atmosphere is relaxed, with the group"
CONTROL_SOCIAL_White_Female_48_home-in-the-backyard.png,"Here is the expanded prompt:

 Capture a candid moment of a 48-year-old White Female with a neutral expression, dressed in a worn-in pair of light blue jeans and a faded yellow tank top, standing in front of a rusty metal barbecue grill in her backyard. The late afternoon sun casts a warm, soft diffused light, with a slight warmth on her skin, and a few wispy clouds scattered across the sky. Her dark blonde hair is pulled back into a loose ponytail, and she's wearing a pair of scuffed up brown sandals.

She's intently focused on flipping a burger, her hands moving with a practiced ease, as she chats with the other people in the scene. To her left, a 30-something man with a shaved head and a thick beard, wearing a black graphic t-shirt and khaki shorts, leans against the wooden fence, sipping a cold beer from a koozie. Behind him, a 20-something woman with curly brown",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

 Capture a candid moment of a 48-year-old White Female with a neutral expression, dressed in a worn-in pair of light blue jeans and a faded yellow tank top, standing in front of a rusty metal barbecue grill in her backyard. The late afternoon sun casts a warm, soft diffused light, with a slight warmth on her skin, and a few wispy clouds scattered across the sky. Her dark blonde hair is pulled back into a loose ponytail, and she's wearing a pair of scuffed up brown sandals.

She's intently focused on flipping a burger, her hands moving with a practiced ease, as she chats with the other people in the scene. To her left, a 30-something man with a shaved head and a thick beard, wearing a black graphic t-shirt and khaki shorts, leans against the wooden fence, sipping a cold beer from a koozie. Behind him, a 20-something woman with curly brown"
CONTROL_SOCIAL_Hispanic_Female_34_home-in-the-backyard.png,"Here is the expanded prompt:

Capture a candid moment of a 34-year-old Hispanic female with a bored expression, sitting on a worn, beige-colored outdoor sectional sofa, surrounded by 3 other people of varying appearances, in a cozy backyard setting. The female subject wears a faded black tank top and distressed denim shorts, her dark hair pulled back into a messy bun. Her eyes gaze downward, her eyebrows slightly furrowed, conveying a sense of disinterest.

To her left, a friend with short, spiky blonde hair and a few tattoos on their arms leans back in a matching sectional piece, chatting with a third person, who sits on the edge of a weathered wooden Adirondack chair. This person, with curly brown hair and a few extra pounds, laughs and gestures animatedly, wearing a bright yellow sundress with white flowers. On the opposite side of the fire pit, a fourth person, with a buzz cut and athletic build, sits on a colorful, striped",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid moment of a 34-year-old Hispanic female with a bored expression, sitting on a worn, beige-colored outdoor sectional sofa, surrounded by 3 other people of varying appearances, in a cozy backyard setting. The female subject wears a faded black tank top and distressed denim shorts, her dark hair pulled back into a messy bun. Her eyes gaze downward, her eyebrows slightly furrowed, conveying a sense of disinterest.

To her left, a friend with short, spiky blonde hair and a few tattoos on their arms leans back in a matching sectional piece, chatting with a third person, who sits on the edge of a weathered wooden Adirondack chair. This person, with curly brown hair and a few extra pounds, laughs and gestures animatedly, wearing a bright yellow sundress with white flowers. On the opposite side of the fire pit, a fourth person, with a buzz cut and athletic build, sits on a colorful, striped"
CONTROL_SOLO_White_Male_33_outside-an-office-building.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 33-year-old White Male standing alone, leaning against the exterior wall of an office building near the entrance, taking a break. His expression is one of boredom, with a hint of disinterest, his eyes gazing downward or off into the distance. He's dressed in a worn, light-blue Oxford shirt with a relaxed fit, the fabric slightly rumpled, and a pair of dark grey, straight-leg trousers with a subtle sheen. His black leather belt is worn and slightly creased, and his scuffed, brown leather dress shoes are planted firmly on the ground.

The camera, a Sony A7R IV, is equipped with a 35mm f/1.8 lens, positioned at a slight angle to the subject, capturing the scene in a 16:9 widescreen composition. The natural mid-afternoon daylight casts a soft, gentle glow on the scene, with the sun positioned at",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 33-year-old White Male standing alone, leaning against the exterior wall of an office building near the entrance, taking a break. His expression is one of boredom, with a hint of disinterest, his eyes gazing downward or off into the distance. He's dressed in a worn, light-blue Oxford shirt with a relaxed fit, the fabric slightly rumpled, and a pair of dark grey, straight-leg trousers with a subtle sheen. His black leather belt is worn and slightly creased, and his scuffed, brown leather dress shoes are planted firmly on the ground.

The camera, a Sony A7R IV, is equipped with a 35mm f/1.8 lens, positioned at a slight angle to the subject, capturing the scene in a 16:9 widescreen composition. The natural mid-afternoon daylight casts a soft, gentle glow on the scene, with the sun positioned at"
SOCIAL_VAPE_White_Female_19_on-a-rooftop-patio.png,"Here is the expanded prompt:

Capture a candid moment on a rooftop patio, bathed in soft, natural mid-afternoon daylight, with the warm sun positioned at a 45-degree angle, casting a gentle glow on the scene. The 19-year-old White Female, with a radiant smile, leans against the railing, her weight shifted onto her left hip, as she gazes out at the cityscape. Her hair, a light brown color with subtle highlights, falls in loose waves down her back, with a few stray strands framing her face. She wears a comfortable, pastel pink off-the-shoulder sweater, made of a soft, slightly fuzzy material, paired with distressed denim jeans and scuffed white sneakers.

In her right hand, she holds the sleek, palm-sized SMOK Nord 5 pod system, the device's matte black finish and subtle LED lights blending seamlessly into the scene. A faint, wispy vapor cloud escapes her lips, hovering near her face, adding a",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid moment on a rooftop patio, bathed in soft, natural mid-afternoon daylight, with the warm sun positioned at a 45-degree angle, casting a gentle glow on the scene. The 19-year-old White Female, with a radiant smile, leans against the railing, her weight shifted onto her left hip, as she gazes out at the cityscape. Her hair, a light brown color with subtle highlights, falls in loose waves down her back, with a few stray strands framing her face. She wears a comfortable, pastel pink off-the-shoulder sweater, made of a soft, slightly fuzzy material, paired with distressed denim jeans and scuffed white sneakers.

In her right hand, she holds the sleek, palm-sized SMOK Nord 5 pod system, the device's matte black finish and subtle LED lights blending seamlessly into the scene. A faint, wispy vapor cloud escapes her lips, hovering near her face, adding a"
CONTROL_SOCIAL_White_Male_45_home-in-the-backyard.png,"Here is the expanded prompt:

 Capture a candid moment of a 45-year-old White Male with a neutral expression, wearing a faded blue denim apron over a plain white crew-neck t-shirt and khaki shorts, as he tends to the sizzling food on the barbecue grill in his backyard. The late afternoon sun casts a warm, soft diffused light with a subtle golden hour glow, illuminating the scene with a natural, relaxed ambiance.

The subject stands with his weight shifted onto his right leg, his left hand holding a pair of stainless steel tongs, while his right hand rests on the grill's lid. His facial expression is calm, with a hint of focus on the task at hand.

In the background, 2-4 people of varying appearances - different hairstyles, clothing, and body types - interact naturally, their faces lit by the warm sunlight filtering through the trees. One person, a woman with curly brown hair and a bright yellow sundress, stands to the subject's",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

 Capture a candid moment of a 45-year-old White Male with a neutral expression, wearing a faded blue denim apron over a plain white crew-neck t-shirt and khaki shorts, as he tends to the sizzling food on the barbecue grill in his backyard. The late afternoon sun casts a warm, soft diffused light with a subtle golden hour glow, illuminating the scene with a natural, relaxed ambiance.

The subject stands with his weight shifted onto his right leg, his left hand holding a pair of stainless steel tongs, while his right hand rests on the grill's lid. His facial expression is calm, with a hint of focus on the task at hand.

In the background, 2-4 people of varying appearances - different hairstyles, clothing, and body types - interact naturally, their faces lit by the warm sunlight filtering through the trees. One person, a woman with curly brown hair and a bright yellow sundress, stands to the subject's"
SOLO_VAPE_White_Female_24_home-in-the-bedroom.png,"Here is the expanded prompt:

 Capture a candid, photorealistic moment of a 24-year-old White Female lying in bed, surrounded by a messy yet cozy bedroom atmosphere. She's reclining on a worn, light gray comforter with a subtle sheen, surrounded by a few tossed-aside pillows in complementary shades of blue and white. Her relaxed, mildly pleased expression suggests she's scrolling through something amusing on her phone, which she holds in her right hand, with her thumb swiping lazily through her social media feed. 

In her left hand, she effortlessly holds the Vuse Alto pen vape, its sleek, silver body fitting naturally in her palm. The device is positioned at a slight angle, with the mouthpiece pointing towards her lips, and a few wispy vape clouds are visible near her face, dissipating softly in the afternoon air. The lighting on the vape is consistent with the warm, natural mid-afternoon daylight pouring in through the window, casting a gentle glow",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

 Capture a candid, photorealistic moment of a 24-year-old White Female lying in bed, surrounded by a messy yet cozy bedroom atmosphere. She's reclining on a worn, light gray comforter with a subtle sheen, surrounded by a few tossed-aside pillows in complementary shades of blue and white. Her relaxed, mildly pleased expression suggests she's scrolling through something amusing on her phone, which she holds in her right hand, with her thumb swiping lazily through her social media feed. 

In her left hand, she effortlessly holds the Vuse Alto pen vape, its sleek, silver body fitting naturally in her palm. The device is positioned at a slight angle, with the mouthpiece pointing towards her lips, and a few wispy vape clouds are visible near her face, dissipating softly in the afternoon air. The lighting on the vape is consistent with the warm, natural mid-afternoon daylight pouring in through the window, casting a gentle glow"
CONTROL_SOCIAL_White_Female_30_home-in-the-kitchen.png,"Here is the expanded photography prompt:

Capture a candid moment in a busy kitchen on a weekday afternoon, around 3:30 pm, when the soft, diffused natural light pours in through the window above the sink, casting a warm glow on the scene. The 30-year-old White Female, with a neutral expression, stands at the stove, focused on cooking a meal. She wears a comfortable, light blue crew-neck t-shirt made of soft cotton, paired with well-worn, dark grey joggers. Her brown hair is pulled back into a messy bun, and a few loose strands frame her face.

To her left, a person with short, spiky black hair and a few days' worth of stubble, dressed in a faded black band t-shirt and ripped jeans, leans against the counter, intently watching the cooking process. On the opposite side of the kitchen, a third person, a woman with curly, shoulder-length blonde hair and a bright yellow sundress, rum",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded photography prompt:

Capture a candid moment in a busy kitchen on a weekday afternoon, around 3:30 pm, when the soft, diffused natural light pours in through the window above the sink, casting a warm glow on the scene. The 30-year-old White Female, with a neutral expression, stands at the stove, focused on cooking a meal. She wears a comfortable, light blue crew-neck t-shirt made of soft cotton, paired with well-worn, dark grey joggers. Her brown hair is pulled back into a messy bun, and a few loose strands frame her face.

To her left, a person with short, spiky black hair and a few days' worth of stubble, dressed in a faded black band t-shirt and ripped jeans, leans against the counter, intently watching the cooking process. On the opposite side of the kitchen, a third person, a woman with curly, shoulder-length blonde hair and a bright yellow sundress, rum"
CONTROL_SOCIAL_White_Female_47_at-a-house-party.png,"Here is the expanded prompt:

Capture a candid moment of a 47-year-old White Female with a neutral expression, standing in a moderately lit kitchen, engaged in conversation with 2-4 other guests at a house party. The woman wears a fitted, short-sleeved blouse made of soft cotton or silk, in a muted color like beige or pale blue, paired with dark-washed jeans and scuffed brown loafers. Her hair is styled in a casual, effortless manner, perhaps with a few loose strands framing her face.

The other guests in the scene vary in appearance, with different hairstyles (e.g., short and spiky, long and curly, or a stylish bob), clothing styles (e.g., patterned shirts, flowy dresses, or fitted blazers), and body types (e.g., slender, athletic, or curvy). They interact naturally, with some leaning against the kitchen counter, others sitting on stools or standing with their arms crossed. The atmosphere is relaxed",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid moment of a 47-year-old White Female with a neutral expression, standing in a moderately lit kitchen, engaged in conversation with 2-4 other guests at a house party. The woman wears a fitted, short-sleeved blouse made of soft cotton or silk, in a muted color like beige or pale blue, paired with dark-washed jeans and scuffed brown loafers. Her hair is styled in a casual, effortless manner, perhaps with a few loose strands framing her face.

The other guests in the scene vary in appearance, with different hairstyles (e.g., short and spiky, long and curly, or a stylish bob), clothing styles (e.g., patterned shirts, flowy dresses, or fitted blazers), and body types (e.g., slender, athletic, or curvy). They interact naturally, with some leaning against the kitchen counter, others sitting on stools or standing with their arms crossed. The atmosphere is relaxed"
SOCIAL_VAPE_White_Male_30_at-a-park.png,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 30-year-old White Male with a neutral expression sitting at a weathered wooden picnic table in a park, surrounded by lush greenery and dappled shade. The main subject wears a faded blue denim shirt with a relaxed fit, paired with light beige chinos and scuffed brown loafers. His hair is cut short, with a hint of messy texture on top. He's seated comfortably, with his legs crossed at the ankles, and his right hand cradles the SMOK Nord 5 pod system, the device's sleek, palm-sized design fitting naturally in his hand. A few wispy vape clouds linger near his face, subtly illuminated by the soft, diffused natural light of the mid-afternoon sun.

To his left, a woman with curly brown hair and a warm smile leans in, engaged in conversation. She wears a bright yellow sundress with white floral patterns, the fabric slightly rum",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid, photorealistic moment of a 30-year-old White Male with a neutral expression sitting at a weathered wooden picnic table in a park, surrounded by lush greenery and dappled shade. The main subject wears a faded blue denim shirt with a relaxed fit, paired with light beige chinos and scuffed brown loafers. His hair is cut short, with a hint of messy texture on top. He's seated comfortably, with his legs crossed at the ankles, and his right hand cradles the SMOK Nord 5 pod system, the device's sleek, palm-sized design fitting naturally in his hand. A few wispy vape clouds linger near his face, subtly illuminated by the soft, diffused natural light of the mid-afternoon sun.

To his left, a woman with curly brown hair and a warm smile leans in, engaged in conversation. She wears a bright yellow sundress with white floral patterns, the fabric slightly rum"
CONTROL_SOCIAL_Hispanic_Female_18_at-a-park.png,"Here is the expanded prompt:

Capture a candid moment of an 18-year-old Hispanic female with a mildly pleased expression, sitting comfortably on a worn, earth-toned blanket in the lush green grass of a park. She's surrounded by 3 other individuals, each with distinct hairstyles, clothing, and body types, creating a visually interesting and natural grouping. The female subject wears a lightweight, pastel pink off-the-shoulder blouse with a subtle floral pattern, paired with high-waisted, distressed denim jeans and scuffed white sneakers. Her dark hair falls in loose waves down her back, and she has a few subtle, natural-look freckles across the bridge of her nose.

The others in the scene are engaged in relaxed, natural interactions. One person, with a messy bob and a faded band t-shirt, leans back on their elbows, gazing up at the sky. Another, with a buzzcut and athletic build, sits cross-legged, intently focused on a",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"Here is the expanded prompt:

Capture a candid moment of an 18-year-old Hispanic female with a mildly pleased expression, sitting comfortably on a worn, earth-toned blanket in the lush green grass of a park. She's surrounded by 3 other individuals, each with distinct hairstyles, clothing, and body types, creating a visually interesting and natural grouping. The female subject wears a lightweight, pastel pink off-the-shoulder blouse with a subtle floral pattern, paired with high-waisted, distressed denim jeans and scuffed white sneakers. Her dark hair falls in loose waves down her back, and she has a few subtle, natural-look freckles across the bridge of her nose.

The others in the scene are engaged in relaxed, natural interactions. One person, with a messy bob and a faded band t-shirt, leans back on their elbows, gazing up at the sky. Another, with a buzzcut and athletic build, sits cross-legged, intently focused on a"
CONTROL_SOCIAL_White_Male_34_inside-a-bar.png,"A candid, photorealistic capture of a 34-year-old White Male with a neutral expression, sitting alone at the bar, nursing a half-empty pint of amber-colored beer in a chilled glass, surrounded by the gentle hum of afternoon patrons. He's positioned at the center of the frame, with 2-4 other individuals, varying in appearance, scattered around the bar, engaged in natural conversations. One woman, with curly brown hair and a fitted white blouse, leans in to chat with the bartender, a bespectacled man with a trimmed beard, who's polishing a glass with a white towel. Nearby, a lanky guy with a messy blond haircut and a faded denim jacket types away on his phone, his eyes fixed on the screen.

The bar itself is a warm, polished wood, adorned with a few scattered stools, their vinyl seats worn and creased. The countertop is cluttered with an assortment of glasses, bottles, and cocktail napkins, while a few",skipped,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,,,"A candid, photorealistic capture of a 34-year-old White Male with a neutral expression, sitting alone at the bar, nursing a half-empty pint of amber-colored beer in a chilled glass, surrounded by the gentle hum of afternoon patrons. He's positioned at the center of the frame, with 2-4 other individuals, varying in appearance, scattered around the bar, engaged in natural conversations. One woman, with curly brown hair and a fitted white blouse, leans in to chat with the bartender, a bespectacled man with a trimmed beard, who's polishing a glass with a white towel. Nearby, a lanky guy with a messy blond haircut and a faded denim jacket types away on his phone, his eyes fixed on the screen.

The bar itself is a warm, polished wood, adorned with a few scattered stools, their vinyl seats worn and creased. The countertop is cluttered with an assortment of glasses, bottles, and cocktail napkins, while a few"
SOLO_VAPE_White_Female_26_home-in-the-living-room.png,"Here is the expanded prompt:

 Capture a candid, photorealistic moment of a 26-year-old White Female sitting alone on a worn, beige couch in her living room, surrounded by the comforts of home. Her neutral expression is focused on the book she's reading, held open with one hand, while the other hand cradles the OXBA XLIM Pro 2 pod vape, its sleek, matte-black body fitting naturally in her palm. The device is positioned at a relaxed angle, with her thumb resting on the firing button, and her index finger curled around the device's body. Subtle, wispy vape clouds are visible near her face, dissipating slowly into the air. 

The room is bathed in soft, natural mid-afternoon daylight, which pours in through the partially closed curtains, casting a warm glow on the scene. The lighting is gentle, with no harsh shadows or highlights, and the overall atmosphere is cozy and intimate. 

The subject's clothing is",success,gemini-3.1-flash-image-preview,16:9,2K,2026-04-16T20:30:40,18.75,,"Here is the expanded prompt:

 Capture a candid, photorealistic moment of a 26-year-old White Female sitting alone on a worn, beige couch in her living room, surrounded by the comforts of home. Her neutral expression is focused on the book she's reading, held open with one hand, while the other hand cradles the OXBA XLIM Pro 2 pod vape, its sleek, matte-black body fitting naturally in her palm. The device is positioned at a relaxed angle, with her thumb resting on the firing button, and her index finger curled around the device's body. Subtle, wispy vape clouds are visible near her face, dissipating slowly into the air. 

The room is bathed in soft, natural mid-afternoon daylight, which pours in through the partially closed curtains, casting a warm glow on the scene. The lighting is gentle, with no harsh shadows or highlights, and the overall atmosphere is cozy and intimate. 

The subject's clothing is"
